总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
现代索纳塔九 2015款 2.4L TOP旗舰型,现代索纳塔九,2015款,15.98,27.10,2015-04,3.73万公里,长沙,国四,自动,6392元（车价x4%，最低3500元） ,北京现代,中型车,2.4L 189马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4855/1865/1485,2805,510,1578,2.4,自然吸气,L4,189,240,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/45 R18,235/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
斯柯达明锐 2009款 1.6L 手动逸致版,斯柯达明锐,2009款,3.80,13.60,2009-12,9.7万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,上汽斯柯达,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),5门5座掀背车,4572/1769/1462,2578,560-13,1285,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,加装,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2
雪铁龙C2 2013款 CROSS 1.6L 自动运动型,雪铁龙C2,2013款,3.70,10.10,2013-03,4.6万公里,长沙,国四,自动,3500元（车价x4%，最低3500元） ,东风雪铁龙,小型车,1.6L 106马力 L4,4档手自一体变速箱(AT),5门5座两厢车,3878/1676/1438,2443,245-11,1100,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵向摆臂型独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,正常/正常,正常/正常,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0
MINI 2011款 1.6L COOPER Tattoo,MINI,2011款,14.00,31.20,2014-05,5万公里,长沙,国四,自动,5600元（车价x4%，最低3500元） ,MINI,小型车,1.6L 120马力 L4,6档手自一体变速箱(AT),3门4座两厢车,3723/1683/1407,2467,160-68,1115,1.6,自然吸气,L4,120,160,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/45 R17,205/45 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/无,标配,标配,标配,标配,标配,无,无,加装,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1
沃尔沃S80L 2011款 2.0T 智雅版,沃尔沃S80L,2011款,11.98,43.40,2011-12,13.43万公里,长沙,国五,自动,4792元（车价x4%，最低3500元） ,长安沃尔沃,中大型车,2.0T 203马力 L4,6档双离合变速箱(DCT),4门5座三厢车,4991/1861/1490,2976,480,1700,2.0,涡轮增压,L4,203,300,汽油,95号,直喷,国五,-,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,0
福特福克斯 2011款 三厢 1.8L 手动经典型,福特福克斯,2011款,4.36,11.40,2011-12,5.49万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.8L 124马力 L4,5档手动变速箱(MT),4门5座三厢车,4480/1840/1500,2640,526,1325,1.8,自然吸气,L4,124,161,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
大众朗逸 2013款 改款经典 1.6L 自动舒适版,大众朗逸,2013款,9.18,15.00,2015-09,2.1万公里,长沙,国四,自动,3672元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 110马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4605/1765/1460,2610,478,-,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
大众朗行 2013款 1.4TSI 自动舒适型,大众朗行,2013款,9.80,16.40,2015-01,6.7万公里,长沙,国四,自动,3920元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.4T 131马力 L4,7档双离合变速箱(DCT),5门5座两厢车,4454/1765/1460,2610,412,1315,1.4,涡轮增压,L4,131,225,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1
奇瑞风云2 2010款 掀背 1.5L 进取型,奇瑞风云2,2010款,1.38,6.20,2010-12,6.74万公里,长沙,国四,手动,3000元（车价x4%，最低3000元） ,奇瑞汽车,小型车,1.5L 109马力 L4,5档手动变速箱(MT),5门5座掀背车,4269/1686/1492,2527,450,1200,1.5,自然吸气,L4,109,140,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,195/55 R15,195/55 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1
马自达3 2010款 两厢 1.6手动舒适型(进口),马自达3,2010款,5.50,16.00,2010-07,6.7万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,马自达(进口),紧凑型车,1.6L 107马力 L4,5档手动变速箱(MT),5门5座两厢车,4490/1755/1470,2640,340,1240,1.6,自然吸气,L4,107,145,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,标配/标配,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,无,标配,无,无,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
奇瑞瑞虎3 2014款 1.6L 手动风尚版,奇瑞瑞虎3,2014款,3.96,8.00,2014-07,6.8万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,奇瑞汽车,小型SUV,1.6L 126马力 L4,5档手动变速箱(MT),5门5座SUV,4420/1760/1670,2510,550,1358,1.6,自然吸气,L4,126,160,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架+横向稳定杆,双连杆式独立悬架+横向稳定杆,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
标致3008 2013款 2.0L 自动潮流版,标致3008,2013款,10.68,20.30,2013-12,3.16万公里,长沙,国四,自动,4272元（车价x4%，最低3500元） ,东风标致,紧凑型SUV,2.0L 147马力 L4,6档手自一体变速箱(AT),5门5座SUV,4428/1840/1652,2613,503,1545,2.0,自然吸气,L4,147,200,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1
东风风神S30 2014款 1.6L 手动感恩版,东风风神S30,2014款,3.60,6.50,2014-02,3.2万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,东风乘用车,紧凑型车,1.6L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4526/1740/1465,2610,487,1210,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵向摆臂式独立悬架,通风盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0
众泰Z300 2012款 1.5L 手动精英型,众泰Z300,2012款,4.00,6.70,2013-01,6.6万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,众泰汽车,紧凑型车,1.5L 113马力 L4,5档手动变速箱(MT),4门5座三厢车,4565/1766/1486,2700,457,1275,1.5,自然吸气,L4,113,141,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架+横向稳定杆,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,标配/标配,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,无,无,无,加装,加装,加装,加装,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
别克君威 2012款 2.0L 舒适版,别克君威,2012款,10.40,20.20,2013-06,4.3万公里,长沙,国四,自动,4160元（车价x4%，最低3500元） ,上汽通用别克,中型车,2.0L 147马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4830/1856/1484,2737,500,1585,2.0,自然吸气,L4,147,190,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,标配/标配,标配/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,无,无,无,无,无,无,无,无,标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,现代ix35,2013款,11.70,21.40,2013-10,1.76万公里,长沙,国四,自动,4680元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,2.0L 165马力 L4,6档手自一体变速箱(AT),5门5座SUV,4420/1820/1690,2640,465-14,1423,2.0,自然吸气,L4,165,199,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
丰田花冠 2011款 1.6L 手动特惠版,丰田花冠,2011款,4.89,10.10,2012-03,6.95万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,一汽丰田,紧凑型车,1.6L 120马力 L4,5档手动变速箱(MT),4门5座三厢车,4530/1705/1490,2600,430,1150,1.6,自然吸气,L4,120,152,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,拖曳臂式,通风盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,加装,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
荣威360 2015款 1.5L 自动豪华版,荣威360,2015款,7.80,9.80,2016-04,0.49万公里,长沙,国五,自动,3500元（车价x4%，最低3500元） ,上汽集团,紧凑型车,1.5L 109马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4579/1804/1490,2660,482,1280,1.5,自然吸气,L4,109,135,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,H形扭力梁非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,标配,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,无,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
众泰2008 2010款 1.3L 实用型,众泰2008,2010款,0.98,4.80,2010-11,7.6万公里,长沙,国四,手动,2500元（车价x4%，最低2500元） ,众泰汽车,小型SUV,1.3L 88马力 L4,5档手动变速箱(MT),5门5座SUV,3900/1555/1670,2420,454-11,1130,1.3,自然吸气,L4,88,115,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,五连杆式非独立悬架,盘式,鼓式,-,205/70 R15,205/70 R15,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,标配,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
吉利自由舰 2010款 1.3L 手动金钻版,吉利自由舰,2010款,1.20,4.30,2010-12,3.96万公里,长沙,国四,手动,3000元（车价x4%，最低3000元） ,吉利汽车,小型车,1.3L 86马力 L4,5档手动变速箱(MT),4门5座三厢车,4152/1680/1440,2434,-,1052,1.3,自然吸气,L4,86,110,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,麦弗逊式独立悬架,通风盘式,鼓式,-,175/65 R14,175/65 R14,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0
威麟V5 2012款 1.8L 手动豪华型,威麟V5,2012款,2.70,11.40,2011-12,11.8万公里,长沙,国四,手动,3000元（车价x4%，最低3000元） ,奇瑞汽车,MPV,1.8L 132马力 L4,5档手动变速箱(MT),5门7座MPV,4662/1820/1590,2800,588-22,1543,1.8,自然吸气,L4,132,170,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架，螺旋弹簧,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2
丰田汉兰达 2009款 2.7L 两驱7座豪华版,丰田汉兰达,2009款,13.28,32.40,2010-04,13.1万公里,长沙,国四,自动,5312元（车价x4%，最低3500元） ,广汽丰田,中型SUV,2.7L 190马力 L4,6档手自一体变速箱(AT),5门7座SUV,4785/1910/1760,2790,-,1855,2.7,自然吸气,L4,190,252,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,245/55 R19,245/55 R19,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1
金杯海狮 2014款 2.0L第五代动力王舒适型4G20D4B,金杯海狮,2014款,6.00,7.70,2016-08,1.02万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,华晨金杯,轻客,2.0L 122马力 L4,5档手动变速箱(MT),客车,5070/1690/1935,-,-,-,2.0,自然吸气,L4,122,180,汽油,92号,多点电喷,国四,,液压助力,未知,钢板弹簧非独立悬架,通风盘式,鼓式,-,185 R14LT,185 R14LT,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,标配,无/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奥迪A5 2010款 2.0TFSI Coupe 风尚版(进口),奥迪A5,2010款,22.80,61.70,2011-04,6.1万公里,长沙,国四,自动,9120元（车价x4%，最低3500元） ,奥迪(进口),中型车,2.0T 211马力 L4,8档无级变速箱(CVT),2门4座硬顶跑车,4625/1854/1372,2751,455,1582,2.0,涡轮增压,L4,211,350,汽油,95号,直喷,国四,-,电动助力,五连杆式独立悬架,梯形连杆式后悬架,通风盘式,盘式,-,255/35 R19,255/35 R19,正常/正常,正常/无,正常/正常,无,标配,无,无,标配,标配,标配,标配,无,无,标配,无,标配/无,标配,标配,标配,无,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
五菱荣光 2011款 1.2L基本型,五菱荣光,2011款,2.18,4.40,2013-02,5.5万公里,长沙,国四,手动,3000元（车价x4%，最低3000元） ,上汽通用五菱,微面,1.2L 84马力 L4,5档手动变速箱(MT),客车,3995/1620/1900,2700,-,1150,1.2,自然吸气,L4,84,112,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,175/70 R14,175/70 R14,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
宝马1系 2012款 118i 运动型(进口),宝马1系,2012款,14.00,33.20,2012-06,6.99万公里,长沙,国四,自动,5600元（车价x4%，最低3500元） ,宝马(进口),紧凑型车,1.6T 170马力 L4,8档手自一体变速箱(AT),5门5座两厢车,4324/1765/1458,2690,-,1480,1.6,涡轮增压,L4,170,250,汽油,95号,直喷,国四,,电动助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,1
本田锋范经典 2011款 1.5L 自动精英品致版,本田锋范经典,2011款,6.50,12.70,2011-04,5.6万公里,长沙,国四,自动,3500元（车价x4%，最低3500元） ,广汽本田,小型车,1.5L 120马力 L4,5档自动变速箱(AT),4门5座三厢车,4400/1695/1470,2550,506,-,1.5,自然吸气,L4,120,145,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,175/65 R15,175/65 R15,正常/正常,正常/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
奔驰E级 2009款 E 300 时尚型(进口),奔驰E级,2009款,18.88,72.50,2010-02,8.04万公里,长沙,国四,自动,7552元（车价x4%，最低3500元） ,奔驰(进口),中大型车,3.0L 231马力 V6,7档手自一体变速箱(AT),4门5座三厢车,4872/1854/1470,2874,-,1813,3.0,自然吸气,V6,231,300,汽油,95号,多点电喷,国四,,电子液压助力,四连杆独立悬架,多连杆独立悬架,通风盘式,盘式,-,245/45 R17,245/45 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0
Smartsmart fortwo 2015款 1.0L 硬顶灵动版,Smartsmart,fortwo,9.30,13.60,2016-07,0.68万公里,长沙,国五,自动,3720元（车价x4%，最低3500元） ,smart,微型车,1.0L 71马力 L3,6档双离合变速箱(DCT),3门2座两厢车,2695/1663/1555,1873,260-35,920,1.0,自然吸气,L3,71,91,汽油,95号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,165/65 R15,185/60 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/无,无,无,无,标配,标配,标配,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本田思域 2016款 220TURBO 自动豪华版,本田思域,2016款,13.68,15.20,2017-02,1.4万公里,长沙,国五,自动,5472元（车价x4%，最低3500元） ,东风本田,紧凑型车,1.5T 177马力 L4,无级变速档无级变速箱(CVT),4门5座三厢车,4649/1800/1416,2700,-,1306,1.5,涡轮增压,L4,177,220,汽油,92号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R16,215/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,无,标配,标配,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宝马X1 2013款 sDrive20i 运动设计套装,宝马X1,2013款,17.90,41.90,2013-11,5.75万公里,长沙,国一,自动,7160元（车价x4%，最低3500元） ,华晨宝马,紧凑型SUV,2.0T 184马力 L4,8档手自一体变速箱(AT),5门5座SUV,4477/1798/1577,2760,-,1605,2.0,涡轮增压,L4,184,270,汽油,95号,直喷,国一,-,电动助力,双球节弹簧减振支柱前桥,五连杆独立悬架,通风盘式,通风盘式,-,225/45 R18,225/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,标配,加装,标配,加装,标配,标配/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
大众捷达 2008款 GIF 前卫型,大众捷达,2008款,2.08,10.50,2009-11,8.6万公里,长沙,国三,手动,3000元（车价x4%，最低3000元） ,一汽-大众,紧凑型车,1.6L 92马力 L4,5档手动变速箱(MT),4门5座三厢车,4416/1668/1438,2471,660,1105,1.6,自然吸气,L4,92,140,汽油,92号,多点电喷,国三,,机械液压助力,麦弗逊式独立悬架,纵向托臂式扭力梁,盘式,鼓式,-,195/50 R15,195/50 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,无,无,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
东风小康K07S 2016款 1.0L 实用型AF10-12,东风小康K07S,2016款,1.98,3.00,2016-02,1.1万公里,长沙,国四,手动,3000元（车价x4%，最低3000元） ,东风小康,微面,1.0L 63马力 L4,5档手动变速箱(MT),客车,4070/1560/1910,2760,-,1000,1.0,自然吸气,L4,63,-,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,钢板弹簧,盘式,鼓式,-,165/70 R14,165/70 R14,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
传祺GS4 2016款 235T G-DCT豪华版,传祺GS4,2016款,11.50,15.60,2016-07,2.04万公里,长沙,国五,自动,4600元（车价x4%，最低3500元） ,广汽乘用车,紧凑型SUV,1.5T 152马力 L4,7档双离合变速箱(DCT),5门5座SUV,4510/1852/1708,2650,450-14,-,1.5,涡轮增压,L4,152,235,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R18,215/55 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,无,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
宝马3系GT 2014款 320i 领先型(进口),宝马3系GT,2014款,30.50,48.30,2015-10,2.7万公里,长沙,国四,自动,12200元（车价x4%，最低3500元） ,宝马(进口),中型车,2.0T 184马力 L4,8档手自一体变速箱(AT),5门5座掀背车,4824/1828/1518,2921,-,-,2.0,涡轮增压,L4,184,270,汽油,95号,直喷,国四,-,电动助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,无,标配/标配,标配,标配,标配,无,标配,标配,无,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0
本田飞度 2008款 1.3L 自动舒适版,本田飞度,2008款,4.48,10.80,2010-03,7.44万公里,长沙,国四,自动,3500元（车价x4%，最低3500元） ,广汽本田,小型车,1.3L 99马力 L4,5档自动变速箱(AT),5门5座两厢车,3900/1695/1525,2500,380-13,-,1.3,自然吸气,L4,99,127,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/65 R15,175/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
丰田汉兰达 2011款 2.7L 两驱7座豪华版,丰田汉兰达,2011款,16.20,32.40,2012-02,6.9万公里,长沙,国四,自动,6480元（车价x4%，最低3500元） ,广汽丰田,中型SUV,2.7L 188马力 L4,6档手自一体变速箱(AT),5门7座SUV,4785/1910/1760,2790,-,1855,2.7,自然吸气,L4,188,252,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,245/55 R19,245/55 R19,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,加装,无,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
起亚K2 2015款 三厢 1.4L AT GLS,起亚K2,2015款,6.08,9.30,2017-02,1.4万公里,长沙,国四,自动,3500元（车价x4%，最低3500元） ,东风悦达起亚,小型车,1.4L 107马力 L4,4档自动变速箱(AT),4门5座三厢车,4378/1700/1460,2570,-,1083,1.4,自然吸气,L4,107,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0
