总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
雪佛兰科鲁兹 2010款 1.6L SL天地版 MT,雪佛兰科鲁兹,2010款,4.50,12.40,2011-09,12万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4598/1797/1477,2685,400,1360,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1
金龙金威 2015款 2.0L实用超值型4G21B,金龙金威,2015款,4.30,6.90,2015-03,8.8万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,厦门金龙,轻客,2.0L 102马力 L4,5档手动变速箱(MT),客车,5340/1700/1960,2890,-,-,2.0,自然吸气,L4,102,178,汽油,92号,多点电喷,国四,,液压助力,扭杆弹簧独立悬架,钢板弹簧非独立悬架,通风盘式,鼓式,-,195/70 R15,195/70 R15,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
海马S5 2015款 1.5T CVT旗舰型,海马S5,2015款,7.18,12.70,2015-05,3.8万公里,青岛,国五,自动,3500元（车价x4%，最低3500元） ,海马郑州,紧凑型SUV,1.5T 163马力 L4,无级变速档无级变速箱(CVT),5门5座SUV,4358/1823/1630,2630,-,1435,1.5,涡轮增压,L4,163,223,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
东风小康K17 2009款 1.0L标准型AF10-06,东风小康K17,2009款,0.80,3.10,2009-03,6万公里,青岛,国四,手动,2500元（车价x4%，最低2500元） ,东风小康,微面,1.0L 53马力 L4,5档手动变速箱(MT),客车,3640/1560/1925,2360,-,985,1.0,自然吸气,L4,53,78,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,155 R13LT,155 R13LT,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2
东风风行风行CM7 2014款 2.4L 手动公务型,东风风行风行CM7,2014款,9.50,15.00,2015-02,4.98万公里,青岛,国四,手动,3800元（车价x4%，最低3500元） ,东风风行,MPV,2.4L 165马力 L4,6档手动变速箱(MT),5门7座MPV,5150/1920/1925,3200,-,-,2.4,自然吸气,L4,165,210,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,五连杆螺旋弹簧非独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/无,标配,无,标配,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
昌河福瑞达 2014款 1.2L鸿运版 标准型K12B-A,昌河福瑞达,2014款,1.80,3.70,2015-10,1.2万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,昌河汽车,微面,1.2L 95马力 L4,5档手动变速箱(MT),客车,3868/1528/1848,2405,-,1015,1.2,自然吸气,L4,95,107,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,165/70 R13LT,165/70 R13LT,无/无,无/无,无/无,无,加装,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
宝骏630 2013款 1.5L 手动标准型,宝骏630,2013款,3.60,6.80,2014-06,4.3万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用五菱,紧凑型车,1.5L 112马力 L4,5档手动变速箱(MT),4门5座三厢车,4597/1736/1462,2640,445,1206,1.5,自然吸气,L4,112,147,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0
五菱之光 2008款 1.0L标准型,五菱之光,2008款,1.20,3.90,2009-06,6.5万公里,青岛,国三,手动,3000元（车价x4%，最低3000元） ,上汽通用五菱,微面,1.0L 52马力 L4,5档手动变速箱(MT),客车,3730/1510/1860,2500,-,1030,1.0,自然吸气,L4,52,83,汽油,92号,多点电喷,国三,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,标配,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0
现代索纳塔八 2014款 2.4L 自动豪华版 国IV,现代索纳塔八,2014款,11.78,22.80,2014-07,4.17万公里,青岛,国四,自动,4712元（车价x4%，最低3500元） ,北京现代,中型车,2.4L 180马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4820/1835/1475,2795,523,1518,2.4,自然吸气,L4,180,231,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R18,225/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
斯柯达明锐 2009款 1.6L 手动逸致版,斯柯达明锐,2009款,3.70,13.60,2009-01,7.2万公里,青岛,国三,手动,3500元（车价x4%，最低3500元） ,上汽斯柯达,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),5门5座掀背车,4572/1769/1462,2578,560-13,1285,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国三,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0
铃木天语 SX4 2013款 1.6L 手动酷锐型,铃木天语,SX4,5.30,8.70,2015-04,1.8万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,长安铃木,紧凑型车,1.6L 109马力 L4,5档手动变速箱(MT),5门5座两厢车,4135/1755/1605,2500,225-10,1215,1.6,自然吸气,L4,109,144,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,纵臂扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
起亚K3 2013款 1.6L 手动GL,起亚K3,2013款,6.20,11.20,2013-10,4.16万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型车,1.6L 128马力 L4,6档手动变速箱(MT),4门5座三厢车,4600/1780/1445,2700,-,1210,1.6,自然吸气,L4,128,156,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
起亚赛拉图 2012款 1.6L MT GL,起亚赛拉图,2012款,4.50,9.70,2014-04,4.27万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型车,1.6L 112马力 L4,5档手动变速箱(MT),4门5座三厢车,4500/1735/1470,2610,-,1235,1.6,自然吸气,L4,112,145,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
现代索纳塔八 2013款 2.0L 自动时尚版,现代索纳塔八,2013款,9.28,18.10,2013-09,11.1万公里,青岛,国四,自动,3712元（车价x4%，最低3500元） ,北京现代,中型车,2.0L 162马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4820/1835/1475,2795,523,-,2.0,自然吸气,L4,162,194,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,无/无,无/无,标配,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
斯柯达明锐 2010款 1.8TSI DSG逸俊版,斯柯达明锐,2010款,6.10,18.30,2010-09,13.2万公里,青岛,国三,自动,3500元（车价x4%，最低3500元） ,上汽斯柯达,紧凑型车,1.8T 160马力 L4,7档双离合变速箱(DCT),5门5座掀背车,4569/1769/1462,2578,560-13,1410,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国三,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,标配,标配,标配,无,标配,无,标配,无,无,无,标配,无,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0
长城C30 2012款 1.5L 手动舒适型,长城C30,2012款,3.20,7.00,2013-08,5.3万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型车,1.5L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4452/1705/1480,2610,510,1125,1.5,自然吸气,L4,106,138,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵臂扭力梁式复合悬架,通风盘式,盘式,-,185/65 R15,185/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
雪佛兰科鲁兹 2011款 1.8L SE AT,雪佛兰科鲁兹,2011款,5.50,14.90,2011-05,5.8万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.8L 147马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4598/1797/1477,2685,400,1410,1.8,自然吸气,L4,147,177,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,1
现代瑞奕 2014款 1.4L 自动GLX,现代瑞奕,2014款,6.28,9.50,2016-05,1.5万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,北京现代,小型车,1.4L 107马力 L4,4档自动变速箱(AT),5门5座两厢车,4120/1700/1460,2570,375-12,1086,1.4,自然吸气,L4,107,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
标致308 2012款 1.6L 自动优尚型,标致308,2012款,5.50,12.40,2012-07,5.34万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,东风标致,紧凑型车,1.6L 106马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4558/1805/1505,2612,565,1380,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
北京汽车E系列 2013款 三厢 1.3L 手动乐天版,北京汽车E系列,2013款,2.90,6.50,2014-09,3.8万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,北京汽车,小型车,1.3L 99马力 L4,5档手动变速箱(MT),4门5座三厢车,4310/1720/1500,2500,450,1105,1.3,自然吸气,L4,99,124,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,H型扭力梁式悬架,通风盘式,鼓式,-,175/65 R14,175/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
雪铁龙爱丽舍 2010款 三厢 1.6L 手动科技型,雪铁龙爱丽舍,2010款,2.38,8.00,2010-08,7.3万公里,青岛,国三,手动,3000元（车价x4%，最低3000元） ,东风雪铁龙,紧凑型车,1.6L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4367/1708/1413,2540,437,1110,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国三,,机械液压助力,麦弗逊式独立悬架,纵向摆臂式独立悬架,通风盘式,鼓式,-,185/60 R14,185/60 R14,正常/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,1,0
福特蒙迪欧-致胜 2011款 2.3L 时尚型,福特蒙迪欧-致胜,2011款,9.60,19.50,2014-02,7.7万公里,青岛,国四,自动,3840元（车价x4%，最低3500元） ,长安福特,中型车,2.3L 160马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4854/1886/1495,2850,450,1586,2.3,自然吸气,L4,160,205,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,后复合连杆独立式,通风盘式,盘式,-,215/55 R16,215/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
标致307 2009款 三厢 1.6L 手动爱乐版,标致307,2009款,2.60,12.50,2009-09,10.5万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,东风标致,紧凑型车,1.6L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4481/1746/1526,2612,620,1290,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,无,无,无,无,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,1,6
比亚迪F0 2012款 1.0L 悦酷型,比亚迪F0,2012款,1.86,4.40,2013-12,2.5万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,比亚迪,微型车,1.0L 68马力 L3,5档手动变速箱(MT),5门5座两厢车,3460/1618/1465,2340,140,870,1.0,自然吸气,L3,68,90,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,拖曳臂附扭力梁,通风盘式,鼓式,-,165/60 R14,165/60 R14,无/无,无/无,无/无,无,标配,无,标配,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
夏利 2011款 A+ 1.0L 三厢,夏利,2011款,0.70,4.00,2011-05,6.2万公里,青岛,国三,手动,2500元（车价x4%，最低2500元） ,天津一汽,小型车,1.0L 53马力 L3,5档手动变速箱(MT),4门5座三厢车,3995/1615/1385,2340,-,845,1.0,自然吸气,L3,53,77,汽油,92号,多点电喷,国三,,无助力,麦弗逊式独立悬架,麦弗逊式独立悬架,通风盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3
长安CX30 2011款 三厢 1.6L 手动豪华低碳版,长安CX30,2011款,2.00,8.60,2011-04,8.7万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,长安汽车,紧凑型车,1.6L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4600/1800/1475,2650,-,1325,1.6,自然吸气,L4,106,151,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁随动臂式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,标配,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
现代朗动 2012款 1.6L 手动时尚型,现代朗动,2012款,6.00,11.50,2013-11,4.4万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,紧凑型车,1.6L 128马力 L4,6档手动变速箱(MT),4门5座三厢车,4570/1775/1445,2700,473,1206,1.6,自然吸气,L4,128,156,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0
比亚迪S6 2013款 白金版 2.0L 手动尊贵型,比亚迪S6,2013款,5.30,10.80,2013-04,5.85万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,比亚迪,中型SUV,2.0L 140马力 L4,5档手动变速箱(MT),5门5座SUV,4810/1855/1725,2720,1084-2,1620,2.0,自然吸气,L4,140,186,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0
大众宝来 2012款 1.6L 自动舒适型,大众宝来,2012款,7.10,14.20,2013-01,7.5万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 105马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4540/1775/1467,2610,450,1305,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0
别克英朗 2010款 GT 1.6L 手动进取版,别克英朗,2010款,5.10,14.90,2011-09,7.32万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.6L 121马力 L4,5档手动变速箱(MT),4门5座三厢车,4671/1815/1478,2685,455,1380,1.6,自然吸气,L4,121,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0
奥迪Q5 2011款 2.0TFSI 舒适型,奥迪Q5,2011款,23.80,51.60,2012-07,9.3万公里,青岛,国四,自动,9520元（车价x4%，最低3500元） ,一汽-大众奥迪,中型SUV,2.0T 211马力 L4,8档手自一体变速箱(AT),5门5座SUV,4629/1880/1653,2807,540,1900,2.0,涡轮增压,L4,211,350,汽油,95号,直喷,国四,全时四驱,电子液压助力,五连杆式独立悬架,梯形连杆式独立悬架,通风盘式,盘式,-,235/60 R18,235/60 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1
丰田凯美瑞 2016款 双擎 2.5HG 十周年纪念豪华导航版,丰田凯美瑞,2016款,22.20,28.20,2016-03,3.6万公里,青岛,国四,自动,8880元（车价x4%，最低3500元） ,广汽丰田,中型车,2.5L 160马力 L4,无级变速档电子无级变速箱(E-CVT),4门5座三厢车,4850/1825/1480,2775,-,1615,2.5,自然吸气,L4,160,213,油电混合,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,正常/正常,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
奔驰S级 2012款 S 300 L 商务型 Grand Edition(进口),奔驰S级,2012款,42.00,100.90,2012-07,9.7万公里,青岛,国四,自动,16800元（车价x4%，最低3500元） ,奔驰(进口),大型车,3.0L 245马力 V6,7档手自一体变速箱(AT),4门5座三厢车,5230/1871/1485,3165,-,2039,3.0,自然吸气,V6,245,300,汽油,95号,多点电喷,国四,-,电子液压助力,AIRMATIC主动空气悬架,AIRMATIC主动空气悬架,通风盘式,通风盘式,-,235/55 R17,235/55 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1
奔驰S级 2014款 S 400 L 豪华型(进口),奔驰S级,2014款,100.00,155.00,2014-11,4.3万公里,青岛,国五,自动,40000元（车价x4%，最低3500元） ,奔驰(进口),大型车,3.0T 333马力 V6,7档手自一体变速箱(AT),4门5座三厢车,5250/1899/1497,3165,510,2171,3.0,双涡轮增压,V6,333,480,汽油,95号,直喷,国五,-,电动助力,双叉臂式独立悬架,双叉臂式独立悬架,通风盘式,通风盘式,-,245/45 R19,275/40 R19,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
别克昂科威 2017款 20T 两驱精英型,别克昂科威,2017款,21.00,25.60,2017-01,0.89万公里,青岛,国五,自动,8400元（车价x4%，最低3500元） ,上汽通用别克,中型SUV,1.5T 169马力 L4,7档双离合变速箱(DCT),5门5座SUV,4667/1839/1660,2750,422-15,1575,1.5,涡轮增压,L4,169,250,汽油,92号,直喷,国五,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
东南V3菱悦 2012款 1.5L 手动豪华版,东南V3菱悦,2012款,3.20,7.30,2013-06,4.79万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,东南汽车,紧凑型车,1.5L 120马力 L4,5档手动变速箱(MT),4门5座三厢车,4420/1700/1415,2500,420,1105,1.5,自然吸气,L4,120,143,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,185/60 R15,185/60 R15,正常/正常,无/无,无/无,无,标配,无,标配,标配,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
别克凯越 2011款 1.6LE-MT,别克凯越,2011款,3.30,11.70,2010-06,4.7万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4515/1725/1445,2600,405,1250,1.6,自然吸气,L4,110,146,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,195/55 R15,195/55 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0
起亚福瑞迪 2009款 1.6L AT Premium,起亚福瑞迪,2009款,4.10,13.30,2010-08,6.55万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型车,1.6L 123马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4530/1775/1460,2650,415,1210,1.6,自然吸气,L4,123,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0
