总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
华泰圣达菲经典 2012款 2.0L 汽油手动两驱天窗版,华泰圣达菲经典,2012款,4.39,9.10,2013-07,4.66万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,华泰汽车,紧凑型SUV,2.0L 136马力 L4,5档手动变速箱(MT),5门5座SUV,4500/1820/1730,2620,850-21,1665,2.0,自然吸气,L4,136,177,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/70 R16,225/70 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
福特翼搏 2013款 1.5L 自动尊贵型,福特翼搏,2013款,8.00,13.90,2013-06,4.2万公里,太原,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,小型SUV,1.5L 110马力 L4,6档双离合变速箱(DCT),5门5座SUV,4280/1785/1658,2530,348,1295,1.5,自然吸气,L4,110,140,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,鼓式,-,205/60 R16,205/60 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
现代新胜达 2010款 2.4 至尊版 七座四驱(进口),现代新胜达,2010款,9.80,30.80,2010-11,9.06万公里,太原,国四,自动,3920元（车价x4%，最低3500元） ,现代(进口),中型SUV,2.4L 174马力 L4,6档手自一体变速箱(AT),5门7座SUV,4660/1890/1760,2700,-,-,2.4,自然吸气,L4,174,225,汽油,92号,多点电喷,国四,适时四驱,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/60 R18,235/60 R18,正常/正常,正常/无,正常/正常,无,标配,无,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0
大众高尔夫 2014款 1.6L 手动时尚型,大众高尔夫,2014款,8.99,13.20,2014-09,1.5万公里,太原,国四,手动,3596元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),5门5座两厢车,4255/1799/1452,2637,380,1210,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
起亚K2 2015款 两厢 1.4L MT GLS炫酷版,起亚K2,2015款,5.85,8.70,2016-04,2.97万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,小型车,1.4L 107马力 L4,5档手动变速箱(MT),5门5座两厢车,4128/1700/1460,2570,-,1043,1.4,自然吸气,L4,107,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
大众宝来 2011款 1.6L 自动舒适型,大众宝来,2011款,5.98,14.20,2011-08,14.2万公里,太原,国四,自动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 105马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4540/1775/1467,2610,450,1305,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
大众途安 2011款 1.4T 自动智臻版5座,大众途安,2011款,11.00,21.00,2012-01,6.6万公里,太原,国四,自动,4400元（车价x4%，最低3500元） ,上汽大众,MPV,1.4T 131马力 L4,7档双离合变速箱(DCT),5门5座MPV,4395/1794/1658,2678,620-19,1555,1.4,涡轮增压,L4,131,220,汽油,95号,直喷,国四,,电子液压助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,1
现代ix35 2010款 2.0L 手动两驱新锐版GL,现代ix35,2010款,7.28,18.40,2010-08,12.1万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,2.0L 163马力 L4,5档手动变速箱(MT),5门5座SUV,4420/1820/1660,2640,465-14,-,2.0,自然吸气,L4,163,194,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/70 R16,215/70 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,2
现代全新胜达 2013款 2.4L 自动四驱尊贵型,现代全新胜达,2013款,15.30,31.10,2013-01,3.1万公里,太原,国四,自动,6120元（车价x4%，最低3500元） ,北京现代,中型SUV,2.4L 189马力 L4,6档手自一体变速箱(AT),5门7座SUV,4725/1880/1686,2700,-,1816,2.4,自然吸气,L4,189,240,汽油,92号,直喷,国四,适时四驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/60 R18,235/60 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1
沃尔沃S80L 2012款 2.0T T5 智雅版,沃尔沃S80L,2012款,20.10,44.00,2013-06,6.86万公里,太原,国四,自动,8040元（车价x4%，最低3500元） ,长安沃尔沃,中大型车,2.0T 240马力 L4,6档双离合变速箱(DCT),4门5座三厢车,4991/1861/1490,2976,480,1700,2.0,涡轮增压,L4,240,320,汽油,95号,直喷,国四,-,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,1
中华骏捷FRV 2010款 1.3L 手动舒适型,中华骏捷FRV,2010款,1.98,6.20,2010-04,9.6万公里,太原,国四,手动,3000元（车价x4%，最低3000元） ,华晨中华,紧凑型车,1.3L 88马力 L4,5档手动变速箱(MT),5门5座两厢车,4210/1755/1460,2580,314,1210,1.3,自然吸气,L4,88,120,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,哈弗H6,2013款,7.50,12.60,2014-04,6.3万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,1.5T 150马力 L4,6档手动变速箱(MT),5门5座SUV,4640/1825/1690,2680,808-20,1541,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0
Smartsmart fortwo 2012款 1.0T 博速Xclusive版,Smartsmart,fortwo,9.50,24.40,2012-12,3.9万公里,太原,国四,自动,3800元（车价x4%，最低3500元） ,smart,微型车,1.0T 102马力 L3,5档机械式自动变速箱(AMT),3门2座两厢车,2695/1559/1555,1867,220-34,795,1.0,涡轮增压,L3,102,147,汽油,95号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,盘式,鼓式,-,175/50 R16,225/35 R17,正常/正常,正常/无,正常/无,无,标配,无,无,标配,标配,无,标配,无,无,标配,标配,标配/无,标配,标配,无,标配,标配,无,无,无,无,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,哈弗H6,2013款,8.30,12.60,2014-04,4万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,1.5T 150马力 L4,6档手动变速箱(MT),5门5座SUV,4640/1825/1690,2680,808-20,1541,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
海马S5 2015款 1.5T 手动智能豪华型运动版,海马S5,2015款,8.50,10.80,2016-06,1.4万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,海马郑州,紧凑型SUV,1.5T 163马力 L4,6档手动变速箱(MT),5门5座SUV,4358/1823/1630,2630,-,1432,1.5,涡轮增压,L4,163,223,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,无/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夏利 2012款 N3 1.0L 三厢实用型,夏利,2012款,1.80,3.40,2014-01,5.4万公里,太原,国四,手动,3000元（车价x4%，最低3000元） ,天津一汽,小型车,1.0L 65马力 L3,5档手动变速箱(MT),4门5座三厢车,4090/1615/1385,2340,288-50,866,1.0,自然吸气,L3,65,89,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬架,麦弗逊式独立悬架,通风盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
本田锋范经典 2012款 1.5L 手动精英版,本田锋范经典,2012款,6.50,10.80,2013-11,3.4万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,广汽本田,小型车,1.5L 120马力 L4,5档手动变速箱(MT),4门5座三厢车,4422/1695/1470,2550,506,-,1.5,自然吸气,L4,120,145,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,185/60 R15,185/60 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
大众速腾 2012款 1.6L 手动舒适型,大众速腾,2012款,8.30,15.10,2013-05,4.52万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),4门5座三厢车,4644/1778/1482,2651,510,1290,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,加装,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0
铃木奥拓 2009款 1.0L 手动舒适型,铃木奥拓,2009款,2.50,4.90,2012-10,3.5万公里,太原,国四,手动,3000元（车价x4%，最低3000元） ,长安铃木,微型车,1.0L 71马力 L3,5档手动变速箱(MT),5门5座两厢车,3500/1600/1470,2360,129-36,890,1.0,自然吸气,L3,71,92,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,155/65 R14,155/65 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
五菱之光 2010款 1.1L新版实用型短车身LXA,五菱之光,2010款,1.50,4.40,2010-12,10.3万公里,太原,国四,手动,3000元（车价x4%，最低3000元） ,上汽通用五菱,微面,1.1L 82马力 L4,5档手动变速箱(MT),客车,3885/1600/1860,2500,-,1000,1.1,自然吸气,L4,82,103,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1
大众捷达 2015款 质惠版 1.6L 手动时尚型,大众捷达,2015款,6.50,9.30,2016-07,1.5万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4487/1706/1470,2603,466,-,1.6,自然吸气,L4,110,160,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
现代途胜 2009款 2.0L 自动两驱天窗型,现代途胜,2009款,7.10,20.00,2012-02,9.9万公里,太原,国四,自动,3500元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,2.0L 142马力 L4,4档手自一体变速箱(AT),5门5座SUV,4325/1795/1680,2630,644-18,1550,2.0,自然吸气,L4,142,184,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,1
海马普力马 2010款 1.6L 手动7座豪华,海马普力马,2010款,3.08,10.80,2010-11,10.78万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,海马汽车,MPV,1.6L 120马力 L4,5档手动变速箱(MT),5门7座MPV,4384/1718/1579,2670,500,1350,1.6,自然吸气,L4,120,158,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,通风盘式,盘式,-,195/55 R15,195/55 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5,0
凯迪拉克SRX 2014款 3.0L 舒适型(进口),凯迪拉克SRX,2014款,25.28,46.70,2014-01,5.2万公里,太原,国三,自动,10112元（车价x4%，最低3500元） ,凯迪拉克(进口),中型SUV,3.0L 271马力 V6,6档手自一体变速箱(AT),5门5座SUV,4851/1910/1663,2807,827,1999,3.0,自然吸气,V6,271,302,汽油,95号,直喷,国三,-,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/65 R18,235/65 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1
福特福克斯 2012款 三厢经典 1.8L 手动时尚型,福特福克斯,2012款,4.90,12.20,2012-02,11.2万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.8L 124马力 L4,5档手动变速箱(MT),4门5座三厢车,4480/1840/1500,2640,526,1325,1.8,自然吸气,L4,124,161,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,标配,无/无,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,2
大众途观 2010款 途观 1.8TSI 手动 都会版,大众途观,2010款,10.30,21.70,2011-11,8.3万公里,太原,国四,手动,4120元（车价x4%，最低3500元） ,上汽大众,紧凑型SUV,1.8T 160马力 L4,6档手动变速箱(MT),5门5座SUV,4525/1809/1665,2684,400-15,1530,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,正常/正常,正常/正常,正常/正常,标配,标配,无,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,0
凯迪拉克SRX 2015款 3.0L 精英型(进口),凯迪拉克SRX,2015款,28.50,47.70,2015-05,4.3万公里,太原,国五,自动,11400元（车价x4%，最低3500元） ,凯迪拉克(进口),中型SUV,3.0L 271马力 V6,6档手自一体变速箱(AT),5门5座SUV,4851/1910/1663,2807,827,1999,3.0,自然吸气,V6,271,302,汽油,95号,直喷,国五,-,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/65 R18,235/65 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1
现代ix25 2015款 1.6L 自动两驱智能型GLS,现代ix25,2015款,11.00,15.50,2015-03,1.5万公里,太原,国四,自动,4400元（车价x4%，最低3500元） ,北京现代,小型SUV,1.6L 125马力 L4,6档手自一体变速箱(AT),5门5座SUV,4270/1780/1627,2590,431,1377,1.6,自然吸气,L4,125,151,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
现代ix35 2013款 2.0L 自动两驱舒适型GL 国IV,现代ix35,2013款,12.20,20.00,2014-06,4.5万公里,太原,国四,自动,4880元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,2.0L 165马力 L4,6档手自一体变速箱(AT),5门5座SUV,4420/1820/1660,2640,465-14,1423,2.0,自然吸气,L4,165,199,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/70 R16,215/70 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,标配,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
现代悦动 2008款 1.6L MT GLS,现代悦动,2008款,3.40,11.90,2008-11,13.8万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,紧凑型车,1.6L 112马力 L4,5档手动变速箱(MT),4门5座三厢车,4542/1775/1490,2650,475,1236,1.6,自然吸气,L4,112,145,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1
Jeep指南者 2014款 改款 2.4L 四驱豪华导航版(进口),Jeep指南者,2014款,16.50,30.50,2014-04,4.5万公里,太原,国四,自动,6600元（车价x4%，最低3500元） ,Jeep(进口),紧凑型SUV,2.4L 170马力 L4,6档手自一体变速箱(AT),5门5座SUV,4465/1812/1663,2635,-,1544,2.4,自然吸气,L4,170,220,汽油,92号,多点电喷,国四,适时四驱,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R18,215/55 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
福特福克斯 2015款 两厢 EcoBoost 125 手动超能风尚型,福特福克斯,2015款,8.20,14.00,2015-10,4.64万公里,太原,国五,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.0T 125马力 L3,5档手动变速箱(MT),5门5座两厢车,4368/1823/1483,2648,356,1308,1.0,涡轮增压,L3,125,170,汽油,92号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,1
Smartsmart fortwo 2014款 1.0 MHD 紫夜限量版,Smartsmart,fortwo,8.50,14.10,2014-10,2.76万公里,太原,国四,自动,3500元（车价x4%，最低3500元） ,smart,微型车,1.0L 70马力 L3,5档机械式自动变速箱(AMT),3门2座两厢车,2695/1559/1565,1867,220-34,-,1.0,自然吸气,L3,70,92,汽油,95号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,盘式,鼓式,-,155/60 R15,175/55 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,无,标配,无,无,无,标配,标配/无,无,无,无,无,标配,无,标配,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
别克昂科拉 2013款 1.4T 自动两驱精英型,别克昂科拉,2013款,9.18,17.40,2013-09,2.87万公里,太原,国五,自动,3672元（车价x4%，最低3500元） ,上汽通用别克,小型SUV,1.4T 140马力 L4,6档手自一体变速箱(AT),5门5座SUV,4278/1774/1646,2555,356-13,1420,1.4,涡轮增压,L4,140,200,汽油,92号,多点电喷,国五,-,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,215/55 R18,215/55 R18,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MINI 2011款 1.6L COOPER Excitement,MINI,2011款,11.40,33.50,2011-04,12万公里,太原,国三,自动,4560元（车价x4%，最低3500元） ,MINI,小型车,1.6L 120马力 L4,6档手自一体变速箱(AT),3门4座两厢车,3723/1683/1407,2467,160-68,1115,1.6,自然吸气,L4,120,160,汽油,92号,多点电喷,国三,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/55 R16,195/55 R16,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/无,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1
海马福美来 2011款 1.6L 手动舒适版,海马福美来,2011款,2.90,8.30,2011-10,12.66万公里,太原,国四,手动,3000元（车价x4%，最低3000元） ,海马汽车,紧凑型车,1.6L 120马力 L4,5档手动变速箱(MT),4门5座三厢车,4535/1740/1480,2615,-,1270,1.6,自然吸气,L4,120,158,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,1,1
大众朗逸 2013款 1.6L 手动风尚版,大众朗逸,2013款,7.40,12.30,2013-01,2.78万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),4门5座三厢车,4605/1765/1460,2610,478,1245,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
