总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
东南V3菱悦 2014款 1.5L 手动豪华版,东南V3菱悦,2014款,3.10,6.80,2014-03,2.88万公里,北京,国四,手动,3500元（车价x4%，最低3500元） ,东南汽车,紧凑型车,1.5L 120马力 L4,5档手动变速箱(MT),4门5座三厢车,4420/1700/1415,2500,420,-,1.5,自然吸气,L4,120,143,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,185/60 R15,185/60 R15,正常/无,无/无,无/无,无,标配,无,标配,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
斯柯达明锐 2013款 1.6L 自动逸俊版,斯柯达明锐,2013款,7.05,16.20,2012-11,4.4万公里,北京,国四,自动,3500元（车价x4%，最低3500元） ,上汽斯柯达,紧凑型车,1.6L 105马力 L4,6档手自一体变速箱(AT),5门5座掀背车,4569/1769/1462,2578,560-13,1322,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,无,标配,无,无,无,标配,无,标配/标配,标配,标配,无,标配,标配,标配,无,标配,无,标配,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,1
现代悦动 2015款 1.6L 手动舒适型,现代悦动,2015款,5.91,10.80,2015-11,2.35万公里,北京,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,紧凑型车,1.6L 123马力 L4,5档手动变速箱(MT),4门5座三厢车,4543/1777/1490,2650,475,1198,1.6,自然吸气,L4,123,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,185/65 R15,185/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
起亚福瑞迪 2012款 1.6L MT GLS 纪念版,起亚福瑞迪,2012款,4.15,11.90,2012-03,7.4万公里,北京,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型车,1.6L 123马力 L4,5档手动变速箱(MT),4门5座三厢车,4530/1775/1460,2650,415,1190,1.6,自然吸气,L4,123,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,无,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,1
福特嘉年华 2013款 三厢 1.5L 自动旗舰型,福特嘉年华,2013款,5.50,12.10,2014-05,8.3万公里,北京,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,小型车,1.5L 110马力 L4,6档双离合变速箱(DCT),4门5座三厢车,4320/1722/1470,2495,470,1150,1.5,自然吸气,L4,110,140,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,195/50 R16,195/50 R16,正常/正常,正常/无,正常/正常,无,标配,无,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0
标致408 2011款 1.6L 手动舒适版,标致408,2011款,4.70,13.20,2012-10,3.3万公里,北京,国四,手动,3500元（车价x4%，最低3500元） ,东风标致,紧凑型车,1.6L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4680/1815/1525,2710,562,1431,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/55 R16,215/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
奥迪A6L 2014款 TFSI 标准型,奥迪A6L,2014款,26.53,44.50,2014-05,7.64万公里,北京,国四,自动,10612元（车价x4%，最低3500元） ,一汽-大众奥迪,中大型车,2.0T 180马力 L4,8档无级变速箱(CVT),4门5座三厢车,5015/1874/1455,3012,460,1740,2.0,涡轮增压,L4,180,320,汽油,95号,直喷,国四,-,电动助力,五连杆式独立悬架,梯形连杆式独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
东南V5菱致 2012款 1.5L 手动豪华型,东南V5菱致,2012款,4.10,8.70,2013-06,6.12万公里,北京,国四,手动,3500元（车价x4%，最低3500元） ,东南汽车,紧凑型车,1.5L 120马力 L4,5档手动变速箱(MT),4门5座三厢车,4570/1770/1475,2610,-,-,1.5,自然吸气,L4,120,143,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/60 R16,195/60 R16,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,标配,标配,无,标配,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1
现代朗动 2012款 1.6L 手动领先型,现代朗动,2012款,6.80,12.60,2013-01,6.61万公里,北京,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,紧凑型车,1.6L 128马力 L4,6档手动变速箱(MT),4门5座三厢车,4570/1775/1445,2700,473,1233,1.6,自然吸气,L4,128,156,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
MINI 2010款 1.6T COOPER S 50 Camden,MINI,2010款,13.50,41.10,2010-08,4.17万公里,北京,国四,自动,5400元（车价x4%，最低3500元） ,MINI,小型车,1.6T 175马力 L4,6档手自一体变速箱(AT),3门4座两厢车,3714/1683/1407,2467,160,-,1.6,涡轮增压,L4,175,240,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/45 R17,205/45 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/无,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
宝马5系 2017款 525Li 领先型,宝马5系,2017款,40.50,50.60,2017-04,1.29万公里,北京,国五,自动,16200元（车价x4%，最低3500元） ,华晨宝马,中大型车,2.0T 218马力 L4,8档手自一体变速箱(AT),4门5座三厢车,5055/1860/1491,3108,520,1760,2.0,涡轮增压,L4,218,310,汽油,95号,直喷,国五,-,电动助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,245/45 R18,245/45 R18,标配/标配,标配/无,标配/标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日产天籁 2010款 2.5L XL周年纪念版,日产天籁,2010款,8.80,26.00,2010-09,12.4万公里,北京,国四,自动,3520元（车价x4%，最低3500元） ,东风日产,中型车,2.5L 185马力 V6,6档无级变速箱(CVT),4门5座三厢车,4850/1795/1475,2775,506,1582,2.5,自然吸气,V6,185,232,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/65 R16,205/65 R16,正常/正常,正常/正常,正常/正常,无,标配,标配,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0
铃木天语 SX4 2011款 两厢 1.6L 自动运动型,铃木天语,SX4,5.10,12.90,2011-01,4.49万公里,北京,国四,自动,3500元（车价x4%，最低3500元） ,长安铃木,紧凑型车,1.6L 109马力 L4,4档自动变速箱(AT),5门5座两厢车,4135/1755/1605,2500,225-10,1206,1.6,自然吸气,L4,109,144,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,纵臂扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,无,标配,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,标配,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
雪铁龙C5 2013款 2.3L 自动尊驭型,雪铁龙C5,2013款,10.38,22.30,2014-01,10.06万公里,北京,国四,自动,4152元（车价x4%，最低3500元） ,东风雪铁龙,中型车,2.3L 171马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4805/1860/1458,2815,439,1600,2.3,自然吸气,L4,171,230,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,正常/正常,加装,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,加装,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
北汽绅宝绅宝D50 2014款 1.5L CVT标准版,北汽绅宝绅宝D50,2014款,5.18,9.70,2015-06,2.7万公里,北京,国四,自动,3500元（车价x4%，最低3500元） ,北京汽车,紧凑型车,1.5L 113马力 L4,无级变速档无级变速箱(CVT),4门5座三厢车,4582/1794/1486,2650,405,1321,1.5,自然吸气,L4,113,147,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
大众速腾 2011款 1.6L 自动舒适型,大众速腾,2011款,6.20,16.00,2011-05,8.6万公里,北京,国四,自动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 100马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4544/1760/1461,2578,527,1379,1.6,自然吸气,L4,100,145,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/正常,正常/正常,无,标配,无,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,2
现代劳恩斯 酷派 2009款 2.0T 自动靓雅版(进口),现代劳恩斯,酷派,8.50,24.60,2009-09,6.09万公里,北京,国四,自动,3500元（车价x4%，最低3500元） ,现代(进口),跑车,2.0T 210马力 L4,5档手自一体变速箱(AT),2门4座硬顶跑车,4630/1865/1385,2820,332,-,2.0,涡轮增压,L4,210,299,汽油,95号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R18,245/45 R18,正常/正常,正常/无,正常/正常,无,标配,无,无,标配,标配,标配,无,无,无,无,无,标配/无,标配,标配,标配,标配,标配,标配,无,标配,无,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,1,1
雪铁龙C5 2012款 2.3L 自动尊驭型,雪铁龙C5,2012款,11.00,22.20,2013-02,9.7万公里,北京,国四,自动,4400元（车价x4%，最低3500元） ,东风雪铁龙,中型车,2.3L 171马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4805/1860/1458,2815,439,1600,2.3,自然吸气,L4,171,230,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
雪佛兰科鲁兹 2012款 1.6L SE MT,雪佛兰科鲁兹,2012款,5.20,13.00,2012-01,8.5万公里,北京,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4598/1797/1477,2685,400,1360,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,1
现代朗动 2012款 1.8L 自动尊贵型,现代朗动,2012款,8.50,16.30,2013-05,2.8万公里,北京,国四,自动,3500元（车价x4%，最低3500元） ,北京现代,紧凑型车,1.8L 146马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4570/1775/1445,2700,473,1290,1.8,自然吸气,L4,146,175,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/45 R17,215/45 R17,正常/正常,正常/正常,正常/正常,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0
大众CC 2016款 1.8TSI 尊贵型,大众CC,2016款,21.00,27.40,2016-07,1.66万公里,北京,国五,自动,8400元（车价x4%，最低3500元） ,一汽-大众,中型车,1.8T 160马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4812/1855/1417,2712,532,1540,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,235/45 R17,235/45 R17,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,加装,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
现代索纳塔 2011款 2.0L 自动顶级版,现代索纳塔,2011款,9.50,25.30,2012-02,13.2万公里,北京,国四,自动,3800元（车价x4%，最低3500元） ,北京现代,中型车,2.0L 165马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4820/1835/1475,2795,523,1460,2.0,自然吸气,L4,165,198,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R18,225/45 R18,正常/正常,正常/正常,正常/正常,标配,标配,无,标配,标配,标配,标配,标配,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
奥迪Q5 2013款 40 TFSI 技术型,奥迪Q5,2013款,26.50,46.40,2013-09,5.18万公里,北京,国四,自动,10600元（车价x4%，最低3500元） ,一汽-大众奥迪,中型SUV,2.0T 211马力 L4,8档手自一体变速箱(AT),5门5座SUV,4629/1898/1655,2807,540,-,2.0,涡轮增压,L4,211,350,汽油,95号,直喷,国四,全时四驱,电动助力,五连杆式独立悬架,梯形连杆式独立悬架,通风盘式,盘式,-,235/60 R18,235/60 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
福特福克斯 2011款 两厢 1.8L 自动时尚型,福特福克斯,2011款,5.50,13.90,2011-08,6.54万公里,北京,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.8L 124马力 L4,4档手自一体变速箱(AT),5门5座两厢车,4342/1840/1500,2640,385-12,1330,1.8,自然吸气,L4,124,161,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,3
大众速腾 2014款 1.6L 手动舒适型,大众速腾,2014款,7.40,15.10,2013-10,8.75万公里,北京,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),4门5座三厢车,4644/1778/1482,2651,510,1290,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,标配,无/无,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
上汽大通大通V80 2015款 2.5T手动傲运通版长轴中顶,上汽大通大通V80,2015款,10.50,16.20,2015-08,6.9万公里,北京,国四,手动,4200元（车价x4%，最低3500元） ,上汽大通,轻客,2.5T 136马力 L4,5档手动变速箱(MT),客车,5700/1998/2345,3850,-,-,2.5,涡轮增压,L4,136,330,柴油,0号,直喷,国四,,液压助力,麦弗逊式独立悬挂,钢板弹簧非独立悬架,通风盘式,盘式,-,215/75 R16,215/75 R16,无/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
雷克萨斯IS 2011款 250 运动版,雷克萨斯IS,2011款,15.80,40.10,2011-11,6.9万公里,北京,国四,自动,6320元（车价x4%，最低3500元） ,雷克萨斯,中型车,2.5L 208马力 V6,6档手自一体变速箱(AT),4门5座三厢车,4585/1800/1425,2730,378,1585,2.5,自然吸气,V6,208,252,汽油,95号,直喷,国四,,电动助力,独立双叉式悬架带横向稳定杆,多连杆悬架带横向稳定杆,通风盘式,盘式,-,225/45 R17,245/45 R17,标配/标配,标配/无,标配/标配,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1
奔驰S级 2014款 S 320 L 豪华型(进口),奔驰S级,2014款,78.00,120.30,2015-09,9.7万公里,北京,国五,自动,31200元（车价x4%，最低3500元） ,奔驰(进口),大型车,3.0T 272马力 V6,7档手自一体变速箱(AT),4门5座三厢车,5250/1899/1494,3165,-,2115,3.0,双涡轮增压,V6,272,400,汽油,95号,直喷,国五,-,电动助力,双叉臂式独立悬架,双叉臂式独立悬架,通风盘式,通风盘式,-,245/50 R18,245/50 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0
纳智捷大7 SUV 2013款 锋芒限量版 2.2T 两驱智慧型,纳智捷大7,SUV,12.30,24.30,2013-09,7.6万公里,北京,国四,自动,4920元（车价x4%，最低3500元） ,东风裕隆,中型SUV,2.2T 178马力 L4,5档手自一体变速箱(AT),5门5座SUV,4800/1930/1760,2910,-,1860,2.2,涡轮增压,L4,178,275,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,235/55 R18,235/55 R18,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0
东风风神AX7 2015款 2.0L 手动智逸型,东风风神AX7,2015款,6.82,13.90,2015-12,2.77万公里,北京,国四,手动,3500元（车价x4%，最低3500元） ,东风乘用车,紧凑型SUV,2.0L 147马力 L4,5档手动变速箱(MT),5门5座SUV,4690/1850/1727,2712,565-15,1542,2.0,自然吸气,L4,147,200,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/60 R18,225/60 R18,正常/正常,无/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2
沃尔沃XC90 2010款 2.5T AWD(进口),沃尔沃XC90,2010款,17.50,80.10,2009-11,13.4万公里,北京,国四,自动,7000元（车价x4%，最低3500元） ,沃尔沃(进口),中大型SUV,2.5T 209马力 L5,5档手自一体变速箱(AT),5门7座SUV,4807/1898/1784,2857,530-18,2149,2.5,涡轮增压,L5,209,320,汽油,95号,多点电喷,国四,全时四驱,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/65 R17,235/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,加装,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0
雪佛兰迈锐宝 2013款 2.4L 自动豪华版,雪佛兰迈锐宝,2013款,11.80,21.70,2014-01,5.61万公里,北京,国四,自动,4720元（车价x4%，最低3500元） ,上汽通用雪佛兰,中型车,2.4L 186马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4869/1854/1472,2737,544,1590,2.4,自然吸气,L4,186,240,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0
大众凌渡 2015款 280TSI DSG豪华版,大众凌渡,2015款,13.10,21.70,2015-04,6.2万公里,北京,国四,自动,5240元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.4T 150马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4598/1826/1425,2656,480-11,1365,1.4,涡轮增压,L4,150,250,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,2,0
马自达3 2010款 2.0L 手动经典运动型,马自达3,2010款,4.00,14.40,2010-07,10.95万公里,北京,国四,手动,3500元（车价x4%，最低3500元） ,长安马自达,紧凑型车,2.0L 150马力 L4,5档手动变速箱(MT),4门5座三厢车,4515/1745/1465,2640,300,1274,2.0,自然吸气,L4,150,182,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1
标致408 2011款 2.0L 自动舒适版,标致408,2011款,7.60,15.40,2012-01,10.7万公里,北京,国四,自动,3500元（车价x4%，最低3500元） ,东风标致,紧凑型车,2.0L 147马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4680/1815/1525,2710,562,1425,2.0,自然吸气,L4,147,200,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/50 R17,215/50 R17,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,加装,标配,加装,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,2
北汽绅宝绅宝D70 2013款 2.3T 豪华版,北汽绅宝绅宝D70,2013款,9.00,23.40,2014-04,5.8万公里,北京,国四,自动,3600元（车价x4%，最低3500元） ,北京汽车,中型车,2.3T 250马力 L4,5档手自一体变速箱(AT),4门5座三厢车,4861/1820/1462,2755,530,1600,2.3,涡轮增压,L4,250,350,汽油,95号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/45 R17,235/45 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奔驰E级 2012款 E 300 L 优雅型,奔驰E级,2012款,26.00,63.80,2012-09,6万公里,北京,国四,自动,10400元（车价x4%，最低3500元） ,北京奔驰,中大型车,3.0L 245马力 V6,7档手自一体变速箱(AT),4门5座三厢车,5012/1855/1464,3014,540,1845,3.0,自然吸气,V6,245,300,汽油,95号,多点电喷,国四,-,电子液压助力,多连杆独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,255/45 R17,255/45 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0
